sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mesano_cnm1,mesano_sent,casos_novos_2026,julgados_2026,prim_sent2026,suspensos_2026,dessobrestados_2026,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANDIRA,15504,57ª ZONA ELEITORAL-ANDIRÁ,Dez 2025,Jan 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANDIRA,15504,57ª ZONA ELEITORAL-ANDIRÁ,Dez 2025,Out 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANDIRA,15504,57ª ZONA ELEITORAL-ANDIRÁ,Dez 2025,Out 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Abr 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Ago 2015,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Ago 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Fev 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Out 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ANTONINA,15459,6ª ZONA ELEITORAL-ANTONINA,Dez 2025,Set 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Dez 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Jan 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Jul 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Jul 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Mai 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Mar 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Mar 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Nov 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Nov 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,APUCARANA,15406,28ª ZONA ELEITORAL-APUCARANA,Dez 2025,Set 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Ago 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Dez 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Jul 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Jun 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Jun 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Mar 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Mar 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Nov 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPONGAS,15409,61ª ZONA ELEITORAL-ARAPONGAS,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPOTI,15587,164ª ZONA ELEITORAL-ARAPOTI,Dez 2025,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPOTI,15587,164ª ZONA ELEITORAL-ARAPOTI,Dez 2025,Jul 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPOTI,15587,164ª ZONA ELEITORAL-ARAPOTI,Dez 2025,Out 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAPOTI,15587,164ª ZONA ELEITORAL-ARAPOTI,Dez 2025,Set 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Ago 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Fev 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Jan 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Jan 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Jul 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Jul 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Jul 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Jun 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Nov 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PR,Conhecimento criminal,Justiça Eleitoral,G1,PR,ARAUCARIA,15497,50ª ZONA ELEITORAL-ARAUCÁRIA,Dez 2025,Set 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
