sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mesano_cnm1,mesano_sent,casos_novos_2026,julgados_2026,prim_sent2026,suspensos_2026,dessobrestados_2026,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Ago 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Dez 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Dez 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Fev 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Jan 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Jul 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Jul 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Jun 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Mai 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Mar 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Nov 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Out 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGRESTINA,28903,CARTÓRIO DA 86ª ZONA ELEITORAL,Dez 2025,Set 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Ago 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Ago 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Ago 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Fev 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Out 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Set 2014,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AGUA PRETA,28850,CARTÓRIO DA 38ª ZONA ELEITORAL,Dez 2025,Set 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Abr 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Ago 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Dez 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Jan 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Jul 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Jul 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Jul 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Jul 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Mar 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Nov 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Nov 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Out 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ALTINHO,28861,CARTÓRIO DA 48ª ZONA ELEITORAL,Dez 2025,Set 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Ago 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Ago 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Dez 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Mar 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Nov 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Out 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,AMARAJI,28843,CARTÓRIO DA 31ª ZONA ELEITORAL,Dez 2025,Out 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARARIPINA,28901,CARTÓRIO DA 84ª ZONA ELEITORAL,Dez 2025,Dez 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARARIPINA,28901,CARTÓRIO DA 84ª ZONA ELEITORAL,Dez 2025,Jul 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARARIPINA,28901,CARTÓRIO DA 84ª ZONA ELEITORAL,Dez 2025,Jul 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARARIPINA,28901,CARTÓRIO DA 84ª ZONA ELEITORAL,Dez 2025,Mai 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARARIPINA,28901,CARTÓRIO DA 84ª ZONA ELEITORAL,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARARIPINA,28901,CARTÓRIO DA 84ª ZONA ELEITORAL,Dez 2025,Out 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARCOVERDE,28871,CARTÓRIO DA 57ª ZONA ELEITORAL,Dez 2025,Dez 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARCOVERDE,28871,CARTÓRIO DA 57ª ZONA ELEITORAL,Dez 2025,Jul 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,ARCOVERDE,28871,CARTÓRIO DA 57ª ZONA ELEITORAL,Dez 2025,Nov 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Ago 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Jun 2013,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Jun 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Mai 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BARREIROS,28855,CARTÓRIO DA 42ª ZONA ELEITORAL,Dez 2025,Set 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELEM DE SAO FRANCISCO,28889,CARTÓRIO DA 73ª ZONA ELEITORAL,Dez 2025,Abr 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELEM DE SAO FRANCISCO,28889,CARTÓRIO DA 73ª ZONA ELEITORAL,Dez 2025,Jun 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Abr 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Abr 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Ago 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Dez 2017,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Fev 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Fev 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Jan 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Jan 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Jul 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Jul 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Jul 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Mai 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Mar 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Out 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Set 2015,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BELO JARDIM,28858,CARTÓRIO DA 45ª ZONA ELEITORAL,Dez 2025,Set 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BETANIA,28777,CARTÓRIO DA 108ª ZONA ELEITORAL,Dez 2025,Ago 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BETANIA,28777,CARTÓRIO DA 108ª ZONA ELEITORAL,Dez 2025,Dez 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Dez 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Fev 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Mai 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Out 2016,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BEZERROS,28847,CARTÓRIO DA 35ª ZONA ELEITORAL,Dez 2025,Set 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BODOCO,28897,CARTÓRIO DA 80ª ZONA ELEITORAL,Dez 2025,Fev 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BODOCO,28897,CARTÓRIO DA 80ª ZONA ELEITORAL,Dez 2025,Mar 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BODOCO,28897,CARTÓRIO DA 80ª ZONA ELEITORAL,Dez 2025,Mar 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BOM CONSELHO,28876,CARTÓRIO DA 61ª ZONA ELEITORAL,Dez 2025,Abr 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BOM CONSELHO,28876,CARTÓRIO DA 61ª ZONA ELEITORAL,Dez 2025,Dez 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-PE,Conhecimento criminal,Justiça Eleitoral,G1,PE,BOM CONSELHO,28876,CARTÓRIO DA 61ª ZONA ELEITORAL,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
