sigla_tribunal,procedimento,ramo_justica,sigla_grau,uf_oj,municipio_oj,id_ultimo_oj,nome,mesano_cnm1,mesano_sent,casos_novos_2026,julgados_2026,prim_sent2026,suspensos_2026,dessobrestados_2026,cumprimento_meta1,distm2_a,julgm2_a,suspm2_a,cumprimento_meta2a,distm2_ant,julgm2_ant,suspm2_ant,desom2_ant,cumprimento_meta2ant,distm4_a,julgm4_a,suspm4_a,cumprimento_meta4a,distm4_b,julgm4_b,suspm4_b,cumprimento_meta4b
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,LARANJAL DO JARI,51256,7ª ZONA ELEITORAL - LARANJAL DO JARI- AP,Dez 2025,NA NA,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,LARANJAL DO JARI,51256,7ª ZONA ELEITORAL - LARANJAL DO JARI- AP,Dez 2025,Out 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,LARANJAL DO JARI,51256,7ª ZONA ELEITORAL - LARANJAL DO JARI- AP,Dez 2025,Set 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,LARANJAL DO JARI,51256,7ª ZONA ELEITORAL - LARANJAL DO JARI- AP,,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Abr 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Ago 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Ago 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Dez 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Dez 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Dez 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Dez 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Dez 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Dez 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Fev 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Fev 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Fev 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Fev 2026,0,2,0,0,0,Inf,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jan 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jan 2026,0,1,1,0,0,Inf,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jul 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jun 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jun 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jun 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Jun 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mai 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mai 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mai 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mar 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mar 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Mar 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,NA NA,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Nov 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Nov 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Nov 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Nov 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Out 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Out 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Out 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Out 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Set 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Set 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Set 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Set 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51251,2ª ZONA ELEITORAL - MACAPÁ- AP - ZONA SUL,Dez 2025,Set 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Abr 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Abr 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Dez 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Fev 2018,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Fev 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Fev 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Jan 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Jan 2026,0,1,0,0,0,Inf,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Jul 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Mai 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Mai 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Mar 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Mar 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,NA NA,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Nov 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Nov 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Out 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MACAPA,51259,10ª ZONA ELEITORAL - MACAPÁ- AP - ZONA NORTE,Dez 2025,Out 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MAZAGAO,51254,5ª ZONA ELEITORAL - MAZAGÃO- AP,Dez 2025,Abr 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MAZAGAO,51254,5ª ZONA ELEITORAL - MAZAGÃO- AP,Dez 2025,Jul 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MAZAGAO,51254,5ª ZONA ELEITORAL - MAZAGÃO- AP,Dez 2025,Mar 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MAZAGAO,51254,5ª ZONA ELEITORAL - MAZAGÃO- AP,Dez 2025,Nov 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,MAZAGAO,51254,5ª ZONA ELEITORAL - MAZAGÃO- AP,Dez 2025,Out 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Abr 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Ago 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Dez 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Fev 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Fev 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Jan 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Jan 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Jul 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Jun 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Jun 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Mai 2020,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Mai 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Mai 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Mar 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,OIAPOQUE,51253,4ª ZONA ELEITORAL - OIAPOQUE- AP,Dez 2025,Nov 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Fev 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Jan 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Jul 2019,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Jul 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Jun 2022,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Jun 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Jun 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Mai 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Mar 2014,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,NA NA,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,PORTO GRANDE,51261,12ª ZONA ELEITORAL - PORTO GRANDE- AP,Dez 2025,Out 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,SANTANA,51255,6ª ZONA ELEITORAL - SANTANA- AP,Dez 2025,Abr 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,SANTANA,51255,6ª ZONA ELEITORAL - SANTANA- AP,Dez 2025,Ago 2023,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,SANTANA,51255,6ª ZONA ELEITORAL - SANTANA- AP,Dez 2025,Dez 2024,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,SANTANA,51255,6ª ZONA ELEITORAL - SANTANA- AP,Dez 2025,Dez 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,SANTANA,51255,6ª ZONA ELEITORAL - SANTANA- AP,Dez 2025,Fev 2025,0,0,0,0,0,,,,,,,,,,,,,,,,,,
TRE-AP,Conhecimento criminal,Justiça Eleitoral,G1,AP,SANTANA,51255,6ª ZONA ELEITORAL - SANTANA- AP,Dez 2025,Jan 2021,0,0,0,0,0,,,,,,,,,,,,,,,,,,
